# OpenSignals Text File Format. Version 1
# {"98:D3:B1:FD:3D:90": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:B1:FD:3D:90", "device connection": "/dev/tty.BITalino-DevB", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1281, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-4-6", "time": "22:16:22.157", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "ECGBIT", "EDABITREV", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	505	534	177	511	38	0	
1	0	0	0	0	505	531	177	515	38	0	
2	0	0	0	0	507	528	177	512	38	0	
3	0	0	0	0	507	524	176	511	38	0	
4	0	0	0	0	511	521	177	510	38	0	
5	0	0	0	0	510	520	177	508	38	0	
6	0	0	0	0	501	517	177	507	38	0	
7	0	0	0	0	502	515	177	506	38	0	
8	0	0	0	0	508	513	176	506	38	0	
9	0	0	0	0	503	512	177	507	38	0	
10	0	0	0	0	509	512	177	508	38	0	
11	0	0	0	0	506	514	176	510	38	0	
12	0	0	0	0	510	515	176	515	38	0	
13	0	0	0	0	505	516	177	519	38	0	
14	0	0	0	0	514	516	177	532	38	0	
15	0	0	0	0	511	515	177	523	38	0	
0	0	0	0	0	510	516	176	523	38	0	
1	0	0	0	0	509	517	177	530	38	0	
2	0	0	0	0	509	518	177	519	38	0	
3	0	0	0	0	499	517	176	517	38	0	
4	0	0	0	0	509	515	177	514	38	0	
5	0	0	0	0	512	513	177	511	38	0	
6	0	0	0	0	512	512	177	508	38	0	
7	0	0	0	0	512	511	176	507	38	0	
8	0	0	0	0	503	511	177	505	38	0	
9	0	0	0	0	508	510	177	505	38	0	
10	0	0	0	0	507	509	176	505	38	0	
11	0	0	0	0	507	508	177	508	38	0	
12	0	0	0	0	508	509	177	510	38	0	
13	0	0	0	0	506	510	177	512	38	0	
14	0	0	0	0	509	510	177	516	38	0	
15	0	0	0	0	510	509	176	518	38	0	
0	0	0	0	0	505	507	177	519	38	0	
1	0	0	0	0	515	506	177	518	38	0	
2	0	0	0	0	514	505	176	517	38	0	
3	0	0	0	0	501	503	177	516	38	0	
4	0	0	0	0	511	500	177	513	38	0	
5	0	0	0	0	512	499	177	510	38	0	
6	0	0	0	0	514	497	176	504	38	0	
7	0	0	0	0	511	496	177	502	38	0	
8	0	0	0	0	498	496	177	500	38	0	
9	0	0	0	0	502	494	177	500	38	0	
10	0	0	0	0	503	492	177	502	38	0	
11	0	0	0	0	507	492	176	501	38	0	
12	0	0	0	0	507	493	177	503	38	0	
13	0	0	0	0	511	494	177	508	38	0	
14	0	0	0	0	506	494	177	509	38	0	
15	0	0	0	0	515	495	177	513	38	0	
0	0	0	0	0	510	496	176	518	38	0	
1	0	0	0	0	514	496	177	519	38	0	
2	0	0	0	0	510	496	177	521	38	0	
3	0	0	0	0	512	496	177	521	38	0	
4	0	0	0	0	505	495	177	519	38	0	
5	0	0	0	0	505	494	177	517	38	0	
6	0	0	0	0	504	493	176	513	38	0	
7	0	0	0	0	512	493	177	511	38	0	
8	0	0	0	0	504	492	177	508	38	0	
9	0	0	0	0	505	491	177	509	38	0	
10	0	0	0	0	502	489	176	506	38	0	
11	0	0	0	0	504	487	177	505	38	0	
12	0	0	0	0	516	488	177	507	38	0	
13	0	0	0	0	511	489	177	508	38	0	
14	0	0	0	0	505	492	176	512	38	0	
15	0	0	0	0	497	494	177	522	38	0	
0	0	0	0	0	515	494	177	519	38	0	
1	0	0	0	0	512	494	177	522	38	0	
2	0	0	0	0	506	494	176	534	38	0	
3	0	0	0	0	520	494	177	522	38	0	
4	0	0	0	0	500	494	177	521	38	0	
5	0	0	0	0	505	492	177	519	38	0	
6	0	0	0	0	504	489	177	517	38	0	
7	0	0	0	0	509	488	177	512	38	0	
8	0	0	0	0	503	487	177	512	38	0	
9	0	0	0	0	507	487	176	509	38	0	
10	0	0	0	0	507	487	176	508	38	0	
11	0	0	0	0	511	486	177	510	38	0	
12	0	0	0	0	502	486	177	507	38	0	
13	0	0	0	0	513	487	177	512	38	0	
14	0	0	0	0	517	488	177	514	38	0	
15	0	0	0	0	501	490	177	516	38	0	
0	0	0	0	0	512	492	176	517	38	0	
1	0	0	0	0	512	494	176	519	38	0	
2	0	0	0	0	515	495	177	520	38	0	
3	0	0	0	0	511	496	177	520	38	0	
4	0	0	0	0	508	497	177	521	38	0	
5	0	0	0	0	508	497	176	519	38	0	
6	0	0	0	0	503	496	177	514	38	0	
7	0	0	0	0	507	496	177	510	38	0	
