# OpenSignals Text File Format. Version 1
# {"98:D3:B1:FD:3D:90": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:B1:FD:3D:90", "device connection": "/dev/tty.BITalino-DevB", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1281, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-4-6", "time": "22:26:9.35", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "ECGBIT", "EDABITREV", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	512	0	179	513	38	0	
1	0	0	0	0	510	0	179	513	38	0	
2	0	0	0	0	510	0	179	515	38	0	
3	0	0	0	0	506	0	179	514	38	0	
4	0	0	0	0	503	0	179	513	38	0	
5	0	0	0	0	511	0	179	518	38	0	
6	0	0	0	0	505	0	179	510	38	0	
7	0	0	0	0	507	0	179	511	38	0	
8	0	0	0	0	509	0	179	510	38	0	
9	0	0	0	0	508	0	179	509	38	0	
10	0	0	0	0	505	0	179	509	38	0	
11	0	0	0	0	504	0	179	510	38	0	
12	0	0	0	0	510	0	179	510	38	0	
13	0	0	0	0	515	0	179	512	38	0	
14	0	0	0	0	507	0	179	514	38	0	
15	0	0	0	0	507	0	179	516	38	0	
0	0	0	0	0	505	0	179	519	38	0	
1	0	0	0	0	516	0	179	518	38	0	
2	0	0	0	0	514	0	179	518	38	0	
3	0	0	0	0	507	0	179	517	38	0	
4	0	0	0	0	505	0	179	517	38	0	
5	0	0	0	0	505	0	179	516	38	0	
6	0	0	0	0	505	0	179	514	38	0	
7	0	0	0	0	513	0	179	512	38	0	
8	0	0	0	0	505	0	179	512	38	0	
9	0	0	0	0	501	0	179	511	38	0	
10	0	0	0	0	505	0	179	509	38	0	
11	0	0	0	0	504	0	179	510	38	0	
12	0	0	0	0	508	0	179	511	38	0	
13	0	0	0	0	514	0	179	511	38	0	
14	0	0	0	0	507	0	179	512	38	0	
15	0	0	0	0	513	0	179	513	38	0	
0	0	0	0	0	508	0	179	515	38	0	
1	0	0	0	0	510	0	179	518	38	0	
2	0	0	0	0	512	0	179	518	38	0	
3	0	0	0	0	514	0	179	518	38	0	
4	0	0	0	0	507	0	179	519	38	0	
5	0	0	0	0	510	0	179	518	38	0	
6	0	0	0	0	500	0	179	517	38	0	
7	0	0	0	0	509	0	179	515	38	0	
8	0	0	0	0	510	0	179	514	38	0	
9	0	0	0	0	502	0	179	511	38	0	
10	0	0	0	0	506	0	179	511	38	0	
11	0	0	0	0	507	0	179	510	38	0	
12	0	0	0	0	511	0	179	509	38	0	
13	0	0	0	0	512	0	179	508	38	0	
14	0	0	0	0	512	0	179	507	38	0	
15	0	0	0	0	511	0	179	507	38	0	
0	0	0	0	0	508	0	179	509	38	0	
1	0	0	0	0	504	0	179	509	38	0	
2	0	0	0	0	508	0	179	511	38	0	
3	0	0	0	0	515	0	179	511	38	0	
4	0	0	0	0	510	0	179	510	38	0	
5	0	0	0	0	505	0	179	511	38	0	
6	0	0	0	0	504	0	179	510	38	0	
7	0	0	0	0	503	0	179	511	38	0	
8	0	0	0	0	498	0	179	510	38	0	
9	0	0	0	0	510	0	179	509	38	0	
10	0	0	0	0	508	0	179	508	38	0	
11	0	0	0	0	510	0	179	508	38	0	
12	0	0	0	0	513	0	179	507	38	0	
13	0	0	0	0	510	0	179	507	38	0	
14	0	0	0	0	509	0	179	508	38	0	
15	0	0	0	0	513	0	179	507	38	0	
0	0	0	0	0	503	0	179	510	38	0	
1	0	0	0	0	511	0	179	513	38	0	
2	0	0	0	0	512	0	179	515	38	0	
3	0	0	0	0	508	0	179	515	38	0	
4	0	0	0	0	510	0	179	524	38	0	
5	0	0	0	0	509	0	179	516	38	0	
6	0	0	0	0	505	0	179	514	38	0	
7	0	0	0	0	502	0	179	511	38	0	
8	0	0	0	0	512	0	179	510	38	0	
9	0	0	0	0	508	0	179	512	38	0	
10	0	0	0	0	504	0	179	506	38	0	
11	0	0	0	0	507	0	179	507	38	0	
12	0	0	0	0	509	0	179	506	38	0	
13	0	0	0	0	507	0	179	508	38	0	
14	0	0	0	0	507	0	179	516	38	0	
15	0	0	0	0	516	0	179	512	38	0	
0	0	0	0	0	508	0	179	515	38	0	
1	0	0	0	0	501	0	179	515	38	0	
2	0	0	0	0	508	0	179	516	38	0	
3	0	0	0	0	511	0	179	518	38	0	
4	0	0	0	0	506	0	179	516	38	0	
5	0	0	0	0	513	0	180	516	38	0	
6	0	0	0	0	503	0	179	515	38	0	
7	0	0	0	0	504	0	179	513	38	0	
8	0	0	0	0	514	0	179	510	38	0	
9	0	0	0	0	505	0	179	508	38	0	
10	0	0	0	0	510	0	180	507	38	0	
11	0	0	0	0	502	0	179	506	38	0	
12	0	0	0	0	509	0	179	504	38	0	
13	0	0	0	0	504	0	179	506	38	0	
14	0	0	0	0	505	0	179	508	38	0	
15	0	0	0	0	511	0	179	509	38	0	
0	0	0	0	0	510	0	179	511	38	0	
1	0	0	0	0	511	0	179	512	38	0	
2	0	0	0	0	515	0	179	515	38	0	
3	0	0	0	0	502	0	179	517	38	0	
4	0	0	0	0	507	0	179	519	38	0	
5	0	0	0	0	514	0	179	519	38	0	
6	0	0	0	0	506	0	179	519	38	0	
7	0	0	0	0	511	0	179	519	38	0	
8	0	0	0	0	505	0	179	516	38	0	
9	0	0	0	0	506	0	179	515	38	0	
10	0	0	0	0	510	0	179	513	38	0	
11	0	0	0	0	504	0	179	510	38	0	
12	0	0	0	0	510	0	179	507	38	0	
13	0	0	0	0	504	0	179	507	38	0	
14	0	0	0	0	509	0	179	506	38	0	
15	0	0	0	0	503	0	179	506	38	0	
0	0	0	0	0	512	0	179	510	38	0	
1	0	0	0	0	510	0	179	513	38	0	
2	0	0	0	0	508	0	179	515	38	0	
3	0	0	0	0	511	0	179	517	38	0	
4	0	0	0	0	518	0	179	517	38	0	
5	0	0	0	0	518	0	179	515	38	0	
6	0	0	0	0	506	0	179	515	38	0	
7	0	0	0	0	507	0	179	514	38	0	
8	0	0	0	0	506	0	180	513	38	0	
9	0	0	0	0	504	0	179	511	38	0	
10	0	0	0	0	507	0	179	510	38	0	
11	0	0	0	0	503	0	179	509	38	0	
12	0	0	0	0	506	0	179	508	38	0	
13	0	0	0	0	497	0	180	509	38	0	
14	0	0	0	0	513	0	179	507	38	0	
15	0	0	0	0	513	0	180	508	38	0	
0	0	0	0	0	511	0	179	509	38	0	
1	0	0	0	0	515	0	180	512	38	0	
2	0	0	0	0	512	0	180	516	38	0	
3	0	0	0	0	502	0	179	519	38	0	
4	0	0	0	0	508	0	179	522	38	0	
5	0	0	0	0	513	0	180	522	38	0	
6	0	0	0	0	510	0	179	521	38	0	
7	0	0	0	0	514	0	179	520	38	0	
8	0	0	0	0	504	0	179	520	38	0	
9	0	0	0	0	503	0	180	523	38	0	
10	0	0	0	0	510	499	178	517	38	0	
11	0	0	0	0	517	991	177	514	38	0	
12	0	0	0	0	512	1022	177	512	38	0	
13	0	0	0	0	507	1022	176	508	38	0	
14	0	0	0	0	503	1023	177	503	38	0	
15	0	0	0	0	502	1022	177	501	38	0	
0	0	0	0	0	498	1022	177	502	38	0	
1	0	0	0	0	511	1022	176	505	38	0	
2	0	0	0	0	515	1022	177	507	38	0	
