# OpenSignals Text File Format. Version 1
# {"98:D3:B1:FD:3D:90": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:B1:FD:3D:90", "device connection": "/dev/tty.BITalino-DevB", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1281, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-4-6", "time": "21:31:41.368", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "ECGBIT", "EDABITREV", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	473	536	164	506	38	0	
1	0	0	0	0	489	519	164	497	38	0	
2	0	0	0	0	503	503	164	491	38	0	
3	0	0	0	0	524	489	164	485	38	0	
4	0	0	0	0	530	481	164	482	38	0	
5	0	0	0	0	541	477	164	480	38	0	
6	0	0	0	0	552	480	164	481	38	0	
7	0	0	0	0	553	489	163	485	38	0	
8	0	0	0	0	547	504	163	498	38	0	
9	0	0	0	0	522	520	163	527	38	0	
10	0	0	0	0	516	539	163	559	38	0	
11	0	0	0	0	500	553	163	584	38	0	
12	0	0	0	0	489	563	163	609	38	0	
13	0	0	0	0	485	569	163	621	38	0	
14	0	0	0	0	472	568	163	614	38	0	
15	0	0	0	0	475	559	163	600	38	0	
0	0	0	0	0	477	547	163	572	38	0	
1	0	0	0	0	492	531	164	552	38	0	
2	0	0	0	0	490	513	163	533	38	0	
3	0	0	0	0	509	496	163	515	38	0	
4	0	0	0	0	522	484	164	500	38	0	
5	0	0	0	0	528	476	164	491	38	0	
6	0	0	0	0	547	472	164	484	38	0	
7	0	0	0	0	549	477	163	481	38	0	
8	0	0	0	0	544	485	163	489	38	0	
9	0	0	0	0	529	497	163	509	38	0	
10	0	0	0	0	524	512	163	538	38	0	
11	0	0	0	0	509	529	163	567	38	0	
12	0	0	0	0	492	541	163	582	38	0	
13	0	0	0	0	487	548	163	589	38	0	
14	0	0	0	0	482	552	164	577	38	0	
15	0	0	0	0	459	549	163	567	38	0	
0	0	0	0	0	471	540	163	552	38	0	
1	0	0	0	0	473	526	163	537	38	0	
2	0	0	0	0	490	508	164	522	38	0	
3	0	0	0	0	497	490	164	507	38	0	
4	0	0	0	0	524	476	164	497	38	0	
5	0	0	0	0	534	465	164	487	38	0	
6	0	0	0	0	532	459	164	489	38	0	
7	0	0	0	0	552	459	164	477	38	0	
8	0	0	0	0	549	468	164	477	38	0	
9	0	0	0	0	543	481	164	495	38	0	
10	0	0	0	0	532	499	164	537	38	0	
11	0	0	0	0	525	515	164	578	38	0	
12	0	0	0	0	504	531	164	615	38	0	
13	0	0	0	0	490	543	164	622	38	0	
14	0	0	0	0	480	550	164	625	38	0	
15	0	0	0	0	469	552	164	613	38	0	
0	0	0	0	0	465	546	164	592	38	0	
1	0	0	0	0	476	536	164	571	38	0	
2	0	0	0	0	483	521	164	547	38	0	
3	0	0	0	0	496	505	164	527	38	0	
4	0	0	0	0	503	488	164	508	38	0	
5	0	0	0	0	519	474	164	495	38	0	
6	0	0	0	0	530	464	164	483	38	0	
7	0	0	0	0	532	459	164	476	38	0	
8	0	0	0	0	558	462	164	476	38	0	
9	0	0	0	0	540	472	164	480	38	0	
10	0	0	0	0	546	487	164	491	38	0	
11	0	0	0	0	528	503	163	519	38	0	
12	0	0	0	0	515	521	163	559	38	0	
13	0	0	0	0	502	537	163	595	38	0	
14	0	0	0	0	487	548	164	614	38	0	
15	0	0	0	0	483	553	164	610	38	0	
0	0	0	0	0	465	553	164	594	38	0	
1	0	0	0	0	460	545	164	572	38	0	
2	0	0	0	0	476	532	164	548	38	0	
3	0	0	0	0	483	514	164	527	38	0	
4	0	0	0	0	503	497	164	509	38	0	
5	0	0	0	0	511	481	164	492	38	0	
6	0	0	0	0	531	470	164	480	38	0	
7	0	0	0	0	535	463	165	472	38	0	
8	0	0	0	0	539	460	164	469	38	0	
9	0	0	0	0	545	467	164	468	38	0	
10	0	0	0	0	540	477	164	484	38	0	
11	0	0	0	0	536	491	164	526	38	0	
12	0	0	0	0	523	507	163	562	38	0	
13	0	0	0	0	510	524	163	596	38	0	
14	0	0	0	0	499	538	163	616	38	0	
15	0	0	0	0	491	546	163	614	38	0	
0	0	0	0	0	484	549	163	597	38	0	
1	0	0	0	0	465	543	163	577	38	0	
2	0	0	0	0	469	532	163	555	38	0	
3	0	0	0	0	477	519	164	534	38	0	
4	0	0	0	0	492	504	164	514	38	0	
5	0	0	0	0	499	488	164	496	38	0	
6	0	0	0	0	516	473	164	481	38	0	
7	0	0	0	0	525	462	164	471	38	0	
8	0	0	0	0	525	454	164	464	38	0	
9	0	0	0	0	553	453	164	462	38	0	
10	0	0	0	0	544	460	164	463	38	0	
11	0	0	0	0	544	473	163	473	38	0	
12	0	0	0	0	536	488	163	510	38	0	
13	0	0	0	0	522	504	163	544	38	0	
14	0	0	0	0	507	519	163	574	38	0	
15	0	0	0	0	487	531	163	593	38	0	
0	0	0	0	0	483	538	163	595	38	0	
1	0	0	0	0	476	541	163	594	38	0	
2	0	0	0	0	467	535	163	586	38	0	
3	0	0	0	0	472	524	163	568	38	0	
4	0	0	0	0	480	510	164	546	38	0	
5	0	0	0	0	495	494	164	523	38	0	
6	0	0	0	0	509	478	164	503	38	0	
7	0	0	0	0	519	464	164	487	38	0	
8	0	0	0	0	521	454	164	475	38	0	
9	0	0	0	0	538	449	164	466	38	0	
10	0	0	0	0	550	454	164	462	38	0	
11	0	0	0	0	550	463	164	471	38	0	
12	0	0	0	0	540	478	164	482	38	0	
13	0	0	0	0	525	494	164	503	38	0	
14	0	0	0	0	518	510	164	529	38	0	
15	0	0	0	0	498	523	164	561	38	0	
0	0	0	0	0	489	534	164	583	38	0	
1	0	0	0	0	481	540	164	589	38	0	
2	0	0	0	0	465	540	164	580	38	0	
3	0	0	0	0	467	533	163	561	38	0	
4	0	0	0	0	479	522	163	540	38	0	
5	0	0	0	0	478	507	163	517	38	0	
6	0	0	0	0	493	489	164	499	38	0	
7	0	0	0	0	515	473	164	484	38	0	
8	0	0	0	0	532	461	164	472	38	0	
9	0	0	0	0	530	453	164	463	38	0	
10	0	0	0	0	550	451	164	457	38	0	
11	0	0	0	0	547	456	164	457	38	0	
12	0	0	0	0	551	466	164	467	38	0	
13	0	0	0	0	530	481	164	489	38	0	
14	0	0	0	0	526	497	164	523	38	0	
15	0	0	0	0	506	512	164	572	38	0	
0	0	0	0	0	498	525	164	602	38	0	
1	0	0	0	0	485	533	164	603	38	0	
2	0	0	0	0	479	540	164	591	38	0	
3	0	0	0	0	463	537	164	573	38	0	
4	0	0	0	0	474	528	164	547	38	0	
5	0	0	0	0	476	514	164	526	38	0	
6	0	0	0	0	491	498	164	507	38	0	
7	0	0	0	0	504	483	164	488	38	0	
8	0	0	0	0	519	469	164	473	38	0	
