# OpenSignals Text File Format. Version 1
# {"98:D3:B1:FD:3D:90": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:B1:FD:3D:90", "device connection": "/dev/tty.BITalino-DevB", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "firmware version": 1281, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-4-6", "time": "21:56:0.207", "channels": [1, 2, 3, 4, 5, 6], "sensor": ["RAW", "ECGBIT", "EDABITREV", "RAW", "RAW", "RAW"], "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "special": [{}, {}, {}, {}, {}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	503	595	178	517	38	0	
1	0	0	0	0	496	592	178	516	38	0	
2	0	0	0	0	498	589	178	516	38	0	
3	0	0	0	0	500	584	178	515	38	0	
4	0	0	0	0	505	579	177	511	38	0	
5	0	0	0	0	499	576	177	508	38	0	
6	0	0	0	0	502	574	178	507	38	0	
7	0	0	0	0	516	572	178	508	38	0	
8	0	0	0	0	513	571	178	507	38	0	
9	0	0	0	0	528	571	178	509	38	0	
10	0	0	0	0	520	572	178	514	38	0	
11	0	0	0	0	518	576	177	518	38	0	
12	0	0	0	0	512	582	177	526	38	0	
13	0	0	0	0	508	586	177	519	38	0	
14	0	0	0	0	505	590	177	521	38	0	
15	0	0	0	0	511	593	178	522	38	0	
0	0	0	0	0	504	595	178	522	38	0	
1	0	0	0	0	500	596	178	521	38	0	
2	0	0	0	0	499	595	178	519	38	0	
3	0	0	0	0	500	592	178	516	38	0	
4	0	0	0	0	504	588	177	515	38	0	
5	0	0	0	0	504	583	177	512	38	0	
6	0	0	0	0	504	579	177	510	38	0	
7	0	0	0	0	514	576	177	508	38	0	
8	0	0	0	0	508	575	178	508	38	0	
9	0	0	0	0	523	574	178	509	38	0	
10	0	0	0	0	522	574	178	511	38	0	
11	0	0	0	0	517	577	178	513	38	0	
12	0	0	0	0	526	582	178	515	38	0	
13	0	0	0	0	512	586	177	517	38	0	
14	0	0	0	0	511	590	177	518	38	0	
15	0	0	0	0	504	592	177	518	38	0	
0	0	0	0	0	506	593	177	523	38	0	
1	0	0	0	0	498	593	178	519	38	0	
2	0	0	0	0	495	590	178	519	38	0	
3	0	0	0	0	490	585	178	516	38	0	
4	0	0	0	0	498	581	178	515	38	0	
5	0	0	0	0	502	577	178	511	38	0	
6	0	0	0	0	506	575	178	508	38	0	
7	0	0	0	0	508	573	177	507	38	0	
8	0	0	0	0	506	572	177	505	38	0	
9	0	0	0	0	512	571	178	507	38	0	
10	0	0	0	0	518	572	178	508	38	0	
11	0	0	0	0	526	576	178	509	38	0	
12	0	0	0	0	519	580	178	510	38	0	
13	0	0	0	0	511	586	178	513	38	0	
14	0	0	0	0	510	590	177	515	38	0	
15	0	0	0	0	509	593	177	518	38	0	
0	0	0	0	0	509	595	177	520	38	0	
1	0	0	0	0	497	597	177	520	38	0	
2	0	0	0	0	496	599	177	520	38	0	
3	0	0	0	0	507	598	177	518	38	0	
4	0	0	0	0	499	595	177	515	38	0	
5	0	0	0	0	494	591	178	512	38	0	
6	0	0	0	0	512	587	178	509	38	0	
7	0	0	0	0	506	584	178	508	38	0	
8	0	0	0	0	502	581	178	506	38	0	
9	0	0	0	0	514	578	178	505	38	0	
10	0	0	0	0	518	576	178	505	38	0	
11	0	0	0	0	514	576	178	517	38	0	
12	0	0	0	0	516	578	177	508	38	0	
13	0	0	0	0	525	582	177	510	38	0	
