# OpenSignals Text File Format. Version 1
# {"98:D3:B1:FD:3D:90": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:B1:FD:3D:90", "device connection": "BTH98:D3:B1:FD:3D:90", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1281, "comments": "918pm", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-3-22", "time": "21:15:49.394", "channels": [2, 3], "sensor": ["ECGBIT", "EDABITREV"], "label": ["A2", "A3"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2", "A3"], "special": [{}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	469	245	
1	0	0	0	0	469	244	
2	0	0	0	0	469	245	
3	0	0	0	0	468	244	
4	0	0	0	0	465	245	
5	0	0	0	0	462	245	
6	0	0	0	0	458	245	
7	0	0	0	0	455	244	
8	0	0	0	0	451	245	
9	0	0	0	0	449	244	
10	0	0	0	0	447	245	
11	0	0	0	0	446	244	
12	0	0	0	0	446	245	
13	0	0	0	0	446	244	
14	0	0	0	0	444	245	
15	0	0	0	0	445	244	
0	0	0	0	0	445	245	
1	0	0	0	0	445	244	
2	0	0	0	0	446	245	
3	0	0	0	0	445	244	
4	0	0	0	0	445	245	
5	0	0	0	0	445	245	
6	0	0	0	0	447	245	
7	0	0	0	0	450	244	
8	0	0	0	0	455	245	
9	0	0	0	0	461	245	
10	0	0	0	0	467	245	
11	0	0	0	0	476	245	
12	0	0	0	0	487	244	
13	0	0	0	0	500	245	
14	0	0	0	0	514	244	
15	0	0	0	0	527	245	
0	0	0	0	0	539	244	
1	0	0	0	0	547	245	
2	0	0	0	0	554	245	
3	0	0	0	0	559	244	
4	0	0	0	0	563	245	
5	0	0	0	0	566	244	
6	0	0	0	0	566	244	
7	0	0	0	0	565	244	
8	0	0	0	0	562	244	
9	0	0	0	0	560	244	
10	0	0	0	0	557	245	
11	0	0	0	0	556	244	
12	0	0	0	0	554	245	
13	0	0	0	0	551	244	
14	0	0	0	0	547	245	
15	0	0	0	0	543	244	
0	0	0	0	0	540	244	
1	0	0	0	0	536	245	
2	0	0	0	0	531	245	
3	0	0	0	0	526	245	
4	0	0	0	0	519	244	
5	0	0	0	0	511	245	
6	0	0	0	0	501	244	
7	0	0	0	0	490	245	
8	0	0	0	0	477	244	
9	0	0	0	0	463	245	
10	0	0	0	0	450	244	
11	0	0	0	0	438	245	
12	0	0	0	0	428	244	
13	0	0	0	0	420	245	
14	0	0	0	0	415	245	
15	0	0	0	0	410	245	
0	0	0	0	0	407	244	
1	0	0	0	0	404	245	
2	0	0	0	0	402	244	
3	0	0	0	0	400	245	
4	0	0	0	0	399	244	
5	0	0	0	0	398	245	
6	0	0	0	0	395	245	
7	0	0	0	0	392	245	
8	0	0	0	0	389	245	
9	0	0	0	0	387	244	
10	0	0	0	0	387	245	
11	0	0	0	0	387	244	
12	0	0	0	0	390	245	
13	0	0	0	0	393	245	
14	0	0	0	0	396	245	
15	0	0	0	0	400	245	
0	0	0	0	0	404	245	
1	0	0	0	0	408	245	
2	0	0	0	0	412	245	
3	0	0	0	0	415	244	
4	0	0	0	0	418	245	
5	0	0	0	0	420	244	
6	0	0	0	0	420	244	
7	0	0	0	0	420	244	
8	0	0	0	0	419	245	
9	0	0	0	0	419	245	
10	0	0	0	0	418	245	
11	0	0	0	0	418	245	
12	0	0	0	0	416	245	
13	0	0	0	0	415	245	
14	0	0	0	0	415	245	
15	0	0	0	0	416	245	
0	0	0	0	0	419	244	
1	0	0	0	0	422	245	
2	0	0	0	0	424	244	
3	0	0	0	0	426	245	
4	0	0	0	0	428	244	
5	0	0	0	0	430	245	
6	0	0	0	0	432	244	
7	0	0	0	0	433	244	
8	0	0	0	0	433	244	
9	0	0	0	0	432	245	
10	0	0	0	0	432	245	
11	0	0	0	0	433	244	
12	0	0	0	0	433	244	
13	0	0	0	0	434	245	
14	0	0	0	0	435	244	
15	0	0	0	0	437	245	
0	0	0	0	0	441	244	
1	0	0	0	0	444	244	
2	0	0	0	0	447	244	
3	0	0	0	0	449	244	
4	0	0	0	0	453	245	
5	0	0	0	0	455	244	
6	0	0	0	0	456	244	
7	0	0	0	0	458	245	
8	0	0	0	0	459	244	
9	0	0	0	0	460	244	
10	0	0	0	0	459	244	
11	0	0	0	0	458	245	
12	0	0	0	0	456	244	
13	0	0	0	0	454	245	
14	0	0	0	0	451	244	
15	0	0	0	0	449	244	
0	0	0	0	0	448	244	
1	0	0	0	0	449	245	
2	0	0	0	0	451	244	
3	0	0	0	0	451	245	
4	0	0	0	0	453	244	
5	0	0	0	0	455	245	
6	0	0	0	0	456	244	
7	0	0	0	0	457	245	
8	0	0	0	0	457	244	
9	0	0	0	0	457	244	
10	0	0	0	0	456	244	
11	0	0	0	0	455	245	
12	0	0	0	0	452	244	
13	0	0	0	0	450	244	
14	0	0	0	0	448	244	
15	0	0	0	0	446	245	
0	0	0	0	0	446	244	
1	0	0	0	0	448	244	
2	0	0	0	0	451	244	
3	0	0	0	0	454	245	
4	0	0	0	0	457	245	
5	0	0	0	0	461	244	
6	0	0	0	0	465	245	
7	0	0	0	0	468	244	
8	0	0	0	0	469	245	
9	0	0	0	0	469	244	
10	0	0	0	0	469	244	
11	0	0	0	0	468	244	
12	0	0	0	0	467	245	
13	0	0	0	0	468	244	
14	0	0	0	0	469	244	
15	0	0	0	0	470	244	
0	0	0	0	0	472	245	
1	0	0	0	0	476	244	
2	0	0	0	0	479	244	
3	0	0	0	0	482	244	
4	0	0	0	0	484	245	
5	0	0	0	0	488	245	
6	0	0	0	0	491	245	
7	0	0	0	0	492	245	
8	0	0	0	0	494	244	
9	0	0	0	0	496	245	
10	0	0	0	0	496	244	
11	0	0	0	0	495	245	
12	0	0	0	0	491	244	
13	0	0	0	0	488	244	
14	0	0	0	0	486	244	
15	0	0	0	0	484	244	
0	0	0	0	0	483	244	
1	0	0	0	0	483	245	
2	0	0	0	0	483	244	
3	0	0	0	0	484	244	
4	0	0	0	0	486	244	
5	0	0	0	0	489	245	
6	0	0	0	0	492	244	
7	0	0	0	0	492	244	
8	0	0	0	0	494	244	
9	0	0	0	0	495	245	
10	0	0	0	0	495	244	
11	0	0	0	0	496	244	
12	0	0	0	0	495	244	
13	0	0	0	0	494	244	
14	0	0	0	0	494	244	
15	0	0	0	0	495	245	
0	0	0	0	0	494	244	
1	0	0	0	0	494	244	
2	0	0	0	0	495	244	
3	0	0	0	0	496	245	
4	0	0	0	0	496	244	
5	0	0	0	0	498	244	
6	0	0	0	0	500	244	
7	0	0	0	0	501	245	
8	0	0	0	0	503	244	
9	0	0	0	0	505	245	
10	0	0	0	0	506	244	
11	0	0	0	0	506	245	
12	0	0	0	0	506	244	
13	0	0	0	0	505	245	
14	0	0	0	0	504	245	
15	0	0	0	0	502	244	
0	0	0	0	0	500	244	
1	0	0	0	0	500	245	
2	0	0	0	0	500	244	
3	0	0	0	0	500	244	
4	0	0	0	0	502	244	
5	0	0	0	0	504	244	
6	0	0	0	0	508	244	
7	0	0	0	0	512	244	
8	0	0	0	0	515	244	
9	0	0	0	0	519	244	
10	0	0	0	0	521	244	
11	0	0	0	0	523	244	
12	0	0	0	0	522	244	
13	0	0	0	0	522	245	
14	0	0	0	0	520	244	
15	0	0	0	0	518	244	
0	0	0	0	0	517	244	
1	0	0	0	0	515	244	
2	0	0	0	0	514	245	
3	0	0	0	0	513	244	
4	0	0	0	0	514	244	
5	0	0	0	0	515	244	
6	0	0	0	0	515	244	
7	0	0	0	0	517	244	
8	0	0	0	0	518	244	
9	0	0	0	0	520	244	
10	0	0	0	0	523	244	
11	0	0	0	0	525	244	
12	0	0	0	0	526	244	
13	0	0	0	0	524	245	
14	0	0	0	0	521	244	
15	0	0	0	0	519	245	
0	0	0	0	0	515	244	
1	0	0	0	0	514	244	
2	0	0	0	0	513	244	
3	0	0	0	0	512	244	
4	0	0	0	0	512	244	
5	0	0	0	0	512	244	
6	0	0	0	0	513	244	
7	0	0	0	0	516	244	
8	0	0	0	0	517	244	
9	0	0	0	0	519	244	
10	0	0	0	0	519	244	
11	0	0	0	0	519	244	
12	0	0	0	0	519	244	
13	0	0	0	0	518	244	
14	0	0	0	0	516	244	
15	0	0	0	0	514	244	
0	0	0	0	0	512	244	
1	0	0	0	0	510	244	
2	0	0	0	0	508	244	
3	0	0	0	0	506	244	
4	0	0	0	0	505	244	
5	0	0	0	0	505	244	
6	0	0	0	0	505	244	
7	0	0	0	0	506	244	
8	0	0	0	0	506	244	
9	0	0	0	0	507	244	
10	0	0	0	0	508	244	
11	0	0	0	0	508	244	
12	0	0	0	0	508	244	
13	0	0	0	0	508	244	
14	0	0	0	0	508	244	
15	0	0	0	0	507	244	
0	0	0	0	0	507	245	
1	0	0	0	0	507	244	
2	0	0	0	0	507	244	
3	0	0	0	0	508	245	
4	0	0	0	0	508	244	
5	0	0	0	0	510	245	
6	0	0	0	0	512	244	
7	0	0	0	0	513	245	
8	0	0	0	0	516	244	
9	0	0	0	0	519	245	
10	0	0	0	0	522	244	
11	0	0	0	0	525	245	
12	0	0	0	0	526	244	
13	0	0	0	0	528	244	
14	0	0	0	0	528	244	
15	0	0	0	0	527	244	
0	0	0	0	0	526	244	
1	0	0	0	0	525	244	
2	0	0	0	0	524	244	
3	0	0	0	0	521	245	
4	0	0	0	0	519	244	
5	0	0	0	0	518	244	
6	0	0	0	0	519	245	
7	0	0	0	0	519	244	
8	0	0	0	0	520	245	
9	0	0	0	0	521	244	
10	0	0	0	0	523	244	
11	0	0	0	0	524	244	
12	0	0	0	0	525	244	
13	0	0	0	0	526	244	
14	0	0	0	0	525	244	
15	0	0	0	0	523	244	
0	0	0	0	0	521	245	
1	0	0	0	0	520	244	
2	0	0	0	0	518	244	
3	0	0	0	0	515	245	
4	0	0	0	0	512	244	
5	0	0	0	0	511	244	
6	0	0	0	0	509	244	
7	0	0	0	0	508	244	
8	0	0	0	0	507	244	
9	0	0	0	0	507	244	
10	0	0	0	0	507	244	
11	0	0	0	0	507	244	
12	0	0	0	0	506	244	
13	0	0	0	0	504	244	
14	0	0	0	0	502	244	
15	0	0	0	0	499	245	
0	0	0	0	0	496	245	
1	0	0	0	0	492	244	
2	0	0	0	0	489	244	
3	0	0	0	0	485	244	
4	0	0	0	0	482	244	
5	0	0	0	0	480	244	
6	0	0	0	0	478	244	
7	0	0	0	0	474	244	
8	0	0	0	0	472	244	
9	0	0	0	0	471	245	
10	0	0	0	0	470	244	
11	0	0	0	0	470	245	
12	0	0	0	0	470	244	
13	0	0	0	0	470	244	
14	0	0	0	0	469	244	
15	0	0	0	0	468	244	
0	0	0	0	0	467	244	
1	0	0	0	0	464	244	
2	0	0	0	0	461	244	
3	0	0	0	0	457	244	
4	0	0	0	0	454	244	
5	0	0	0	0	451	244	
6	0	0	0	0	449	244	
7	0	0	0	0	447	244	
8	0	0	0	0	447	244	
9	0	0	0	0	447	244	
10	0	0	0	0	447	244	
11	0	0	0	0	447	244	
12	0	0	0	0	447	244	
13	0	0	0	0	447	244	
14	0	0	0	0	447	244	
15	0	0	0	0	446	244	
0	0	0	0	0	446	244	
1	0	0	0	0	445	244	
2	0	0	0	0	443	244	
3	0	0	0	0	440	244	
4	0	0	0	0	438	244	
5	0	0	0	0	435	244	
6	0	0	0	0	433	245	
7	0	0	0	0	431	244	
8	0	0	0	0	428	244	
9	0	0	0	0	425	244	
10	0	0	0	0	423	244	
11	0	0	0	0	422	244	
12	0	0	0	0	422	244	
13	0	0	0	0	420	244	
14	0	0	0	0	420	244	
15	0	0	0	0	420	244	
0	0	0	0	0	420	244	
1	0	0	0	0	419	244	
2	0	0	0	0	417	244	
3	0	0	0	0	415	244	
4	0	0	0	0	411	244	
5	0	0	0	0	407	244	
6	0	0	0	0	404	244	
7	0	0	0	0	400	244	
8	0	0	0	0	398	244	
9	0	0	0	0	396	244	
10	0	0	0	0	396	244	
11	0	0	0	0	396	244	
12	0	0	0	0	395	244	
13	0	0	0	0	397	244	
14	0	0	0	0	399	244	
15	0	0	0	0	401	244	
0	0	0	0	0	402	244	
1	0	0	0	0	405	244	
2	0	0	0	0	404	244	
3	0	0	0	0	404	244	
4	0	0	0	0	403	244	
5	0	0	0	0	401	244	
6	0	0	0	0	399	244	
7	0	0	0	0	398	244	
8	0	0	0	0	398	244	
9	0	0	0	0	396	244	
10	0	0	0	0	397	244	
11	0	0	0	0	398	244	
12	0	0	0	0	400	244	
13	0	0	0	0	403	244	
14	0	0	0	0	407	244	
15	0	0	0	0	409	244	
0	0	0	0	0	412	244	
1	0	0	0	0	414	244	
2	0	0	0	0	415	244	
3	0	0	0	0	415	244	
4	0	0	0	0	414	244	
5	0	0	0	0	413	244	
6	0	0	0	0	412	244	
7	0	0	0	0	412	244	
8	0	0	0	0	412	244	
9	0	0	0	0	414	244	
10	0	0	0	0	416	244	
11	0	0	0	0	419	244	
12	0	0	0	0	422	244	
13	0	0	0	0	427	244	
14	0	0	0	0	430	244	
15	0	0	0	0	434	244	
0	0	0	0	0	438	244	
1	0	0	0	0	441	244	
2	0	0	0	0	444	244	
3	0	0	0	0	446	244	
4	0	0	0	0	447	244	
5	0	0	0	0	448	244	
6	0	0	0	0	447	244	
7	0	0	0	0	445	244	
8	0	0	0	0	443	244	
9	0	0	0	0	442	244	
10	0	0	0	0	442	244	
11	0	0	0	0	442	244	
12	0	0	0	0	442	244	
13	0	0	0	0	442	244	
14	0	0	0	0	442	244	
15	0	0	0	0	443	244	
0	0	0	0	0	444	244	
1	0	0	0	0	444	244	
2	0	0	0	0	444	244	
3	0	0	0	0	443	244	
4	0	0	0	0	442	244	
5	0	0	0	0	443	244	
